fips,stateabb,subcat,subgroup,gradecenter,gap,tot_asmts_mth,tot_asmts_rla,cellcount_mth,cellcount_rla,mn_asmts_mth,mn_asmts_rla,gcs_mn_avg_mth_ol,gcs_mn_grd_mth_ol,gcs_mn_coh_mth_ol,gcs_mn_avg_rla_ol,gcs_mn_grd_rla_ol,gcs_mn_coh_rla_ol,gcs_mn_avg_mth_ol_se,gcs_mn_grd_mth_ol_se,gcs_mn_coh_mth_ol_se,gcs_mn_avg_rla_ol_se,gcs_mn_grd_rla_ol_se,gcs_mn_coh_rla_ol_se,gcs_mn_avg_mth_eb,gcs_mn_grd_mth_eb,gcs_mn_coh_mth_eb,gcs_mn_avg_rla_eb,gcs_mn_grd_rla_eb,gcs_mn_coh_rla_eb,gcs_mn_avg_mth_eb_se,gcs_mn_grd_mth_eb_se,gcs_mn_coh_mth_eb_se,gcs_mn_avg_rla_eb_se,gcs_mn_grd_rla_eb_se,gcs_mn_coh_rla_eb_se
13,GA,race,nam,5.5,0,15077,14375,60,55,251.2833333333333,261.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,GA,ecd,nec,5.5,0,2878428,2996984,60,60,47973.8,49949.73333333333,6.841998053902554,1.125598851571394,0.0831778434980289,7.073716750662824,1.031565535194861,0.1310705979425671,0.0202801944941922,0.0141591245138371,0.0069916894663167,0.0204785600186131,0.0143510197182391,0.0070778125614102,6.842767397733813,1.123133100189061,0.0842648426133748,7.072279830098238,1.032843463982113,0.1285949232439474,0.0201763467927706,0.0132206567553181,0.0068104293300288,0.0203757904607801,0.0134283440753375,0.0068573362648878
13,GA,ecd,neg,5.5,1,7657842,7779336,60,60,127630.7,129655.6,2.527384180412478,0.2053629741296993,0.0737680836194269,2.635709972224589,0.0193365897793128,0.0977928392831527,0.0159800226014293,0.0117197560716732,0.0054291664861721,0.0164407890460684,0.0120918431382599,0.0055924959164912,2.528343624921331,0.1989061737733622,0.0768007591316789,2.634897639526469,0.0231906604430629,0.0936769000620311,0.01576788212338,0.010134136678208,0.0052068177498455,0.0162628386523175,0.0111613268573165,0.0053801199444506
13,GA,race,wag,5.5,1,3548951,3249253,60,55,59149.18333333333,59077.32727272727,-2.143243368731009,-0.2389590795925114,-0.0320204842534652,-1.33843577399543,-0.1122562417074391,-0.0782300122691225,0.0263357314177569,0.0184001807967457,0.0088969814372649,0.0274869766515366,0.0201924016800623,0.0092635244350671,-2.140890767110541,-0.2440738621293075,-0.0344252107856472,-1.339420496209102,-0.1120772881703813,-0.0762641952563563,0.0259123766065626,0.0139911147963109,0.0085042966134643,0.0267983636280916,0.0153598535988251,0.0088417183587137
13,GA,race,wbg,5.5,1,6100310,5594969,60,55,101671.8333333333,101726.7090909091,2.220073766703212,0.1756250985454452,0.0734337973174101,2.159307210391349,-0.0158007949910536,0.0667996451418796,0.0191545594453538,0.0137611223611928,0.0065536221110601,0.0205186008772601,0.0154557692272923,0.0070004520262971,2.221348954843562,0.1758355524061443,0.0743515993173032,2.157151072057589,-0.0125567608600934,0.0652414036011166,0.0189802760441047,0.0126298963220732,0.0062813626251823,0.0202204985842728,0.0133936657685992,0.006682315832376
13,GA,race,whg,5.5,1,4302650,3938813,60,55,71710.83333333333,71614.78181818181,1.411323425235865,0.1090468423904502,0.0515843885911782,1.751850140969674,-0.0532720736492275,0.0299423985803867,0.0176834486869205,0.0127967869697796,0.0060405320860271,0.0190823568605056,0.0144412507103757,0.0064942434974924,1.411904263386155,0.1116325395226491,0.0504378036610079,1.751136558645003,-0.0565662044214742,0.0289431412938848,0.0175738953308749,0.0112220440564551,0.0057769965378566,0.0189488382800223,0.0130527803271335,0.0063084835769317
13,GA,race,wht,5.5,0,3261858,2986604,60,55,54364.3,54301.89090909091,6.234413341253639,1.06285129773535,0.0466760183627875,6.445559063009536,0.9882740638245603,0.0668952367435336,0.0151969538527377,0.0108042666329074,0.0052137668003922,0.0162452351647035,0.0121236648380649,0.0055658694560501,6.234886448187359,1.06150788816565,0.0470411569751122,6.44504978579445,0.990000195952592,0.0649126909962366,0.015149480577212,0.0104158668124436,0.0051314403331652,0.0161929224248505,0.0116688743385035,0.0053343407317862
13,GA,race,wmg,5.5,1,3510888,3220696,60,55,58514.8,58558.10909090909,0.6548392134214154,0.0317628271436942,0.0230142956562136,0.5843070542283527,-0.041653550894009,0.0073609781412067,0.0157031715002183,0.0122202934879174,0.005315164870287,0.0174234943247576,0.0142206500916098,0.0058068442930412,0.6529851048843491,0.0373264566184692,0.0246449692074673,0.5828465389699292,-0.0332174752853933,0.0069076374720575,0.0151931597633253,0.0072685997790047,0.0046184235799933,0.0165943084208718,0.0084202545410535,0.0052053172777922
13,GA,race,wng,5.5,1,3276935,3000979,60,55,54615.58333333334,54563.25454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,HI,all,all,5.5,0,824538,822276,60,60,13742.3,13704.6,5.281611481513393,0.9374573263469389,0.0075761730835354,4.994757580832174,1.030075546287523,0.0491820739328481,0.0141816355506639,0.0101416408027206,0.0049874975480682,0.0147678170484833,0.0104520221933632,0.0050905158973563,5.279258841980352,0.941688296679392,0.0084075355072867,4.996860183719299,1.028240613687913,0.0484307017102748,0.0141362786811963,0.0097796739190722,0.0049011985435214,0.014726884704492,0.010141661437823,0.0049141177210904
15,HI,race,asn,5.5,0,628244,626080,60,60,10470.73333333333,10434.66666666667,5.16340107370935,0.9271721769599662,-0.0028001894485462,4.749077377055886,1.024692489767702,0.0401956449187485,0.023107553867859,0.0160765880046169,0.0080916274353528,0.0234759569684509,0.016273264500435,0.00816094347919,5.16104489456511,0.9345762339619738,-0.0025893556548437,4.751361586181844,1.02495516347543,0.040030678316173,0.0229652777139638,0.0149753650213576,0.0078239518959683,0.0233818682491342,0.0152142632692068,0.007973086039334
15,HI,race,blk,5.5,0,20098,20117,60,60,334.9666666666666,335.2833333333334,4.779165167928209,1.049702628239413,0.0535918397948269,5.055453313902855,1.15522639804573,0.0773805090800902,0.0304838591980519,0.0210865673288542,0.0105326033981462,0.0331109290937461,0.0227549387162489,0.011187104962451,4.781055544493068,1.04950998807347,0.0506036611840669,5.049475102739342,1.138041862281822,0.0753365194787359,0.0301597360265746,0.0188096276560588,0.0099485644444214,0.0326924107957987,0.0204319446489714,0.0102215120561318
15,HI,ecd,ecd,5.5,0,431534,430115,60,60,7192.233333333334,7168.583333333333,4.350433373752325,0.9000053068189606,-0.0020865365143329,3.929964019785532,1.056656488840501,0.0407608873131494,0.0211362052716974,0.0147963062321351,0.0074345555386483,0.0215609466675775,0.0150173075702426,0.0075088502015891,4.34691609828721,0.9055352432069315,-0.001539104634566,3.934483548598769,1.054443428045188,0.0407377655146461,0.0210181491218833,0.0135199760236245,0.0072043702542749,0.0214384881783979,0.0143056132626151,0.0071303847016247
15,HI,gender,fem,5.5,0,396777,395642,60,60,6612.95,6594.033333333334,5.46692555008039,0.9782603256827761,-0.002606095931096,5.561512653336098,1.04746017260002,0.0466758894928765,0.016498348970122,0.0116827982709643,0.005800198083297,0.0171696349885788,0.0120554449233635,0.005934671348518,5.464099585313321,0.984036905145035,-0.0015102705463692,5.563918446869105,1.044614263560868,0.0457306434408205,0.016427414193708,0.0110405645944266,0.0056809576930257,0.0171156872954133,0.011459929650688,0.0057566873709238
15,HI,race,hsp,5.5,0,48653,48585,60,60,810.8833333333333,809.75,4.802244501161516,0.9382831546915237,0.0152719908385761,4.79942613545222,1.08504659649333,0.0443064165834792,0.0271443599571097,0.0192500017599585,0.0102313898910515,0.0284607496066534,0.0201364263411371,0.0106515025314762,4.802287543946194,0.9470441386378228,0.0144207913105265,4.79732273531387,1.075405548467175,0.0444484856308246,0.0269513772210395,0.0171970022665614,0.0098304757163009,0.0282446050676019,0.018610019217827,0.0100970340306076
15,HI,gender,mal,5.5,0,427761,426634,60,60,7129.35,7110.566666666667,5.099356068900589,0.9004737663980186,0.0184515622045745,4.45690030760899,1.014501005924587,0.0522487187367739,0.0172577664235468,0.0121942264159049,0.0060682178921057,0.0177834181283335,0.0124800332065205,0.0061600798305261,5.096276492594509,0.9058048620106317,0.0189486993348829,4.459965962171802,1.012493081956237,0.0520668115634721,0.0171872164372871,0.0116825948949909,0.0059505564745507,0.0177093314583614,0.0121029485686355,0.0059013186151789
15,HI,gender,mfg,5.5,1,824538,822276,60,60,13742.3,13704.6,-0.3658904530608197,-0.0800500971380719,0.0204693236686686,-1.105026381990204,-0.0357527476516104,0.004234592272583,0.0175802273618356,0.0127580233317747,0.0062133696750485,0.0187086925898884,0.0133562567500338,0.0064107561889574,-0.3665008400324302,-0.0717118364905593,0.0166692721780847,-1.09733414520578,-0.0457633883981792,0.0039924676255912,0.0172192285625601,0.0087622445866675,0.005424976796863,0.018306012296687,0.0118738267695396,0.0062159183525021
15,HI,race,mtr,5.5,0,1442,1439,12,12,120.1666666666667,119.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,HI,race,nam,5.5,0,4284,4291,60,60,71.4,71.51666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,HI,ecd,nec,5.5,0,392775,391971,60,60,6546.25,6532.85,6.293128087018369,0.9733160810296766,0.036292495920915,6.176084558474649,0.9843349845156828,0.0751046319067149,0.0196982992374871,0.013805466224689,0.0068916652663938,0.0203681337612114,0.0141879091971272,0.0070172335780766,6.289811827605145,0.9812610802843834,0.0380888975382782,6.18021849595717,0.9832672817764946,0.0741775043688188,0.019600057581334,0.0129425187240315,0.006717243998517,0.0202702266456808,0.0133070294949912,0.0068032729133337
15,HI,ecd,neg,5.5,1,824309,822086,60,60,13738.48333333333,13701.43333333333,1.947907116880516,0.0761545433411809,0.0386036530046563,2.251601914803383,-0.0727560160844885,0.0346988858975014,0.0152753825967139,0.0113038300557469,0.0054210848239635,0.016679023099452,0.0120165687253297,0.0056379246845371,1.946449096909151,0.0872665821352896,0.0395195091883358,2.252943731420537,-0.0767023966847562,0.0349975286173385,0.0150748958536963,0.0098996582771323,0.005198898559925,0.0164606122031731,0.0111312285543263,0.0054249151278073
15,HI,race,wag,5.5,1,750061,747844,60,60,12501.01666666667,12464.06666666667,0.9751971794742628,0.0456467132051456,0.0287491178987896,1.612233746576665,-0.03007570979306,-0.0015654194139716,0.0238470045901483,0.0168851597922821,0.008314232190769,0.0256053732181095,0.0179286827846246,0.0086526421163758,0.9811149649069929,0.0344182669955297,0.0286354089998919,1.604962721560344,-0.0243219217450373,-0.0025550835514819,0.0234175743481448,0.0130273805024783,0.0079586727853063,0.0251513749503815,0.014070912233201,0.0083388053064905
15,HI,race,wbg,5.5,1,141915,141881,60,60,2365.25,2364.683333333333,1.354554003717424,-0.0863863832825287,-0.0358907513693557,1.296002243115747,-0.1601224452687908,-0.0405308953134922,0.0301839688981283,0.0211479915961902,0.010393516364146,0.0338613801943865,0.0234491299763068,0.0112789671783754,1.355075972215531,-0.057777917439168,-0.0301678847342157,1.292338063316957,-0.1483999322346528,-0.0360177859211813,0.0296459999802852,0.0181474053320324,0.0094949246202984,0.0331366511651053,0.0183363370706386,0.010141664937389
15,HI,race,whg,5.5,1,170470,170349,60,60,2841.166666666667,2839.15,1.369724391765292,0.0347049025810827,0.0081000569400438,1.592652132008623,-0.0985119023633027,-0.0115465285308482,0.0251471192276878,0.0182369387833984,0.0095657880896155,0.0280377237262914,0.0200605873282625,0.0103022694895334,1.371334899614509,0.0489319498196474,0.0102279786011527,1.590905017594888,-0.1042264274451082,-0.0116312983454585,0.0248887268131494,0.0151854979131581,0.0086604206763846,0.0277580589916506,0.0173650542588518,0.0096220175321953
15,HI,race,wht,5.5,0,121817,121764,60,60,2030.283333333333,2029.4,6.134022051953513,0.9663482743495263,0.021319593318634,6.346246367459771,0.9951679762740837,0.0382246700073905,0.0170390168632617,0.0120718640581926,0.0058891573874323,0.0189220792689861,0.01322510428335,0.0062730369736568,6.133357970833611,0.9739619657290172,0.0215629849538235,6.346133276345431,0.9898016230270414,0.0387693633368343,0.0169834284225741,0.0115546175401794,0.0057729730217402,0.0188531896031663,0.0126323827718528,0.0059364784456399
15,HI,race,wmg,5.5,1,34832,34764,12,12,2902.666666666667,2897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,HI,race,wng,5.5,1,126101,126055,60,60,2101.683333333333,2100.916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,ID,all,all,5.5,0,1166435,1164181,54,54,21600.64814814815,21558.90740740741,5.656818148178044,1.066093422673631,-0.0193486942131857,5.710976145765159,1.087388688713328,0.0305461938114333,0.0150799050754933,0.0105596736229628,0.0049724245583363,0.0151206512314846,0.0103813760542238,0.0049602188841407,5.657841771994921,1.064212997683011,-0.0193303531823327,5.710173216602835,1.086292299814503,0.0300492493341742,0.0150314903983425,0.010147217536823,0.0048883085419397,0.0150738387139891,0.0100710486982147,0.0047935893981315
16,ID,race,asn,5.5,0,18257,17656,54,54,338.0925925925926,326.962962962963,6.46084532531058,1.200209570890659,-0.0031690868921682,6.393752012763461,1.104809045759688,0.0476867014145488,0.0405815909894396,0.0273072921319742,0.0133883048626888,0.0421193367801924,0.0273948684462525,0.0136701389759225,6.472319478185613,1.176883860785715,-0.0060233609600952,6.38372202017341,1.112595385550483,0.0489225236197178,0.0400652571459138,0.0230967613878327,0.0123505692263572,0.0416050750828883,0.0233366874858963,0.0129058627225249
16,ID,race,blk,5.5,0,12628,9393,54,42,233.8518518518518,223.6428571428571,3.749398494534426,0.8856581693163901,-0.1056296707563948,4.088168296128677,1.054062570581222,-0.0519647946153648,0.0409494564520671,0.0275139152244721,0.0134863580340643,0.0506638852571491,0.0335855100125695,0.0171586001412654,3.75492884909939,0.8782807534830783,-0.1049992971868875,4.083654094539967,1.051772000899539,-0.0477473992806973,0.0401678728021332,0.0234709995692977,0.0124656299088886,0.0481611110633869,0.0274679261159674,0.0141978024419168
